SCODE,CCODE,COUNTRY,YEAR,ACTOTAL
BOL,145,Bolivia,1969,0
BOL,145,Bolivia,1970,0
BOL,145,Bolivia,1971,0
BOL,145,Bolivia,1972,0
BOL,145,Bolivia,1973,0
BOL,145,Bolivia,1974,0
BOL,145,Bolivia,1975,0
BOL,145,Bolivia,1976,0
BOL,145,Bolivia,1977,0
BOL,145,Bolivia,1978,0
BOL,145,Bolivia,1979,0
BOL,145,Bolivia,1980,0
BOL,145,Bolivia,1981,0
BOL,145,Bolivia,1982,0
BOL,145,Bolivia,1983,0
BOL,145,Bolivia,1984,0
BOL,145,Bolivia,1985,0
BOL,145,Bolivia,1986,0
BOL,145,Bolivia,1987,0
BOL,145,Bolivia,1988,0
BOL,145,Bolivia,1989,0
BOL,145,Bolivia,1990,0
BOL,145,Bolivia,1991,0
BOL,145,Bolivia,1992,0
BOL,145,Bolivia,1993,0
BOL,145,Bolivia,1994,0
BOL,145,Bolivia,1995,0
BOL,145,Bolivia,1996,0
BOL,145,Bolivia,1997,0
BOL,145,Bolivia,1998,0
BOL,145,Bolivia,1999,0
BOL,145,Bolivia,2000,0
BOL,145,Bolivia,2001,0
BOL,145,Bolivia,2002,0
BOL,145,Bolivia,2003,0
BOL,145,Bolivia,2004,0
BOL,145,Bolivia,2005,0
BOL,145,Bolivia,2006,0
BOL,145,Bolivia,2007,0
BOL,145,Bolivia,2008,0
BOL,145,Bolivia,2009,0
BOL,145,Bolivia,2010,0
BOL,145,Bolivia,2011,0
BOL,145,Bolivia,2012,0
BOS,346,Bosnia and Herzegovina,1992,6
BOS,346,Bosnia and Herzegovina,1993,6
BOS,346,Bosnia and Herzegovina,1994,6
BOS,346,Bosnia and Herzegovina,1995,6
BOS,346,Bosnia and Herzegovina,1996,0
BOS,346,Bosnia and Herzegovina,1997,0
BOS,346,Bosnia and Herzegovina,1998,0
BOS,346,Bosnia and Herzegovina,1999,0
BOS,346,Bosnia and Herzegovina,2000,0
BOS,346,Bosnia and Herzegovina,2001,0
BOS,346,Bosnia and Herzegovina,2002,0
BOS,346,Bosnia and Herzegovina,2003,0
BOS,346,Bosnia and Herzegovina,2004,0
BOS,346,Bosnia and Herzegovina,2005,0
BOS,346,Bosnia and Herzegovina,2006,0
BOS,346,Bosnia and Herzegovina,2007,0
BOS,346,Bosnia and Herzegovina,2008,0
BOS,346,Bosnia and Herzegovina,2009,0
BOS,346,Bosnia and Herzegovina,2010,0
BOS,346,Bosnia and Herzegovina,2011,0
BOS,346,Bosnia and Herzegovina,2012,0
BOT,571,Botswana,1966,0
BOT,571,Botswana,1967,0
BOT,571,Botswana,1968,0
BOT,571,Botswana,1969,0
BOT,571,Botswana,1970,0
BOT,571,Botswana,1971,0
BOT,571,Botswana,1972,0
BOT,571,Botswana,1973,0
BOT,571,Botswana,1974,0
BOT,571,Botswana,1975,0
BOT,571,Botswana,1976,0
BOT,571,Botswana,1977,0
BOT,571,Botswana,1978,0
BOT,571,Botswana,1979,0
BOT,571,Botswana,1980,0
BOT,571,Botswana,1981,0
BOT,571,Botswana,1982,0
BOT,571,Botswana,1983,0
BOT,571,Botswana,1984,0
BOT,571,Botswana,1985,0
BOT,571,Botswana,1986,0
BOT,571,Botswana,1987,0
BOT,571,Botswana,1988,0
BOT,571,Botswana,1989,0
BOT,571,Botswana,1990,0
BOT,571,Botswana,1991,0
BOT,571,Botswana,1992,0
BOT,571,Botswana,1993,0
BOT,571,Botswana,1994,0
BOT,571,Botswana,1995,0
BOT,571,Botswana,1996,0
BOT,571,Botswana,1997,0
BOT,571,Botswana,1998,0
BOT,571,Botswana,1999,0
BOT,571,Botswana,2000,0
BOT,571,Botswana,2001,0
BOT,571,Botswana,2002,0
BOT,571,Botswana,2003,0
BOT,571,Botswana,2004,0
BOT,571,Botswana,2005,0
BOT,571,Botswana,2006,0
BOT,571,Botswana,2007,0
BOT,571,Botswana,2008,0
BOT,571,Botswana,2009,0
BOT,571,Botswana,2010,0
BOT,571,Botswana,2011,0
BOT,571,Botswana,2012,0
BRA,140,Brazil,1946,0
BRA,140,Brazil,1947,0
BRA,140,Brazil,1948,0
BRA,140,Brazil,1949,0
BRA,140,Brazil,1950,0
BRA,140,Brazil,1951,0
BRA,140,Brazil,1952,0
BRA,140,Brazil,1953,0
BRA,140,Brazil,1954,0
BRA,140,Brazil,1955,0
BRA,140,Brazil,1956,0
BRA,140,Brazil,1957,0
BRA,140,Brazil,1958,0
BRA,140,Brazil,1959,0
BRA,140,Brazil,1960,0
BRA,140,Brazil,1961,0
BRA,140,Brazil,1962,0
BRA,140,Brazil,1963,0
BRA,140,Brazil,1964,0
BRA,140,Brazil,1965,0
BRA,140,Brazil,1966,0
BRA,140,Brazil,1967,0
BRA,140,Brazil,1968,0
BRA,140,Brazil,1969,0
BRA,140,Brazil,1970,0
BRA,140,Brazil,1971,0
BRA,140,Brazil,1972,0
BRA,140,Brazil,1973,0
BRA,140,Brazil,1974,0
BRA,140,Brazil,1975,0
BRA,140,Brazil,1976,0
BRA,140,Brazil,1977,0
BRA,140,Brazil,1978,0
BRA,140,Brazil,1979,0
BRA,140,Brazil,1980,1
BRA,140,Brazil,1981,0
BRA,140,Brazil,1982,0
BRA,140,Brazil,1983,0
BRA,140,Brazil,1984,0
BRA,140,Brazil,1985,0
BRA,140,Brazil,1986,0
BRA,140,Brazil,1987,0
BRA,140,Brazil,1988,0
BRA,140,Brazil,1989,0
BRA,140,Brazil,1990,0
BRA,140,Brazil,1991,0
BRA,140,Brazil,1992,0
BRA,140,Brazil,1993,0
BRA,140,Brazil,1994,0
BRA,140,Brazil,1995,0
BRA,140,Brazil,1996,0
BRA,140,Brazil,1997,0
BRA,140,Brazil,1998,0
BRA,140,Brazil,1999,0
BRA,140,Brazil,2000,0
BRA,140,Brazil,2001,0
BRA,140,Brazil,2002,0
BRA,140,Brazil,2003,0
BRA,140,Brazil,2004,0
BRA,140,Brazil,2005,0
BRA,140,Brazil,2006,0
BRA,140,Brazil,2007,0
BRA,140,Brazil,2008,0
BRA,140,Brazil,2009,0
BRA,140,Brazil,2010,0
BRA,140,Brazil,2011,0
BRA,140,Brazil,2012,0
BUI,516,Burundi,1962,1
BUI,516,Burundi,1963,1
BUI,516,Burundi,1964,1
BUI,516,Burundi,1965,2
BUI,516,Burundi,1966,0
BUI,516,Burundi,1967,0
BUI,516,Burundi,1968,0
BUI,516,Burundi,1969,0
BUI,516,Burundi,1970,0
BUI,516,Burundi,1971,0
BUI,516,Burundi,1972,6
BUI,516,Burundi,1973,4
BUI,516,Burundi,1974,0
BUI,516,Burundi,1975,0
BUI,516,Burundi,1976,0
BUI,516,Burundi,1977,0
BUI,516,Burundi,1978,0
BUI,516,Burundi,1979,0
BUI,516,Burundi,1980,0
BUI,516,Burundi,1981,0
BUI,516,Burundi,1982,0
BUI,516,Burundi,1983,0
BUI,516,Burundi,1984,0
BUI,516,Burundi,1985,0
BUI,516,Burundi,1986,0
BUI,516,Burundi,1987,0
BUI,516,Burundi,1988,3
BUI,516,Burundi,1989,0
BUI,516,Burundi,1990,0
BUI,516,Burundi,1991,1
BUI,516,Burundi,1992,0
BUI,516,Burundi,1993,4
BUI,516,Burundi,1994,4
BUI,516,Burundi,1995,4
BUI,516,Burundi,1996,4
BUI,516,Burundi,1997,4
BUI,516,Burundi,1998,4
BUI,516,Burundi,1999,4
BUI,516,Burundi,2000,4
BUI,516,Burundi,2001,4
BUI,516,Burundi,2002,4
BUI,516,Burundi,2003,4
BUI,516,Burundi,2004,4
BUI,516,Burundi,2005,4
BUI,516,Burundi,2006,0
BUI,516,Burundi,2007,0
BUI,516,Burundi,2008,0
BUI,516,Burundi,2009,0
BUI,516,Burundi,2010,0
BUI,516,Burundi,2011,0
BUI,516,Burundi,2012,0
BUL,355,Bulgaria,1946,0
BUL,355,Bulgaria,1947,0
BUL,355,Bulgaria,1948,0
BUL,355,Bulgaria,1949,0
BUL,355,Bulgaria,1950,0
BUL,355,Bulgaria,1951,0
BUL,355,Bulgaria,1952,0
BUL,355,Bulgaria,1953,0
BUL,355,Bulgaria,1954,0
BUL,355,Bulgaria,1955,0
BUL,355,Bulgaria,1956,0
BUL,355,Bulgaria,1957,0
BUL,355,Bulgaria,1958,0
BUL,355,Bulgaria,1959,0
BUL,355,Bulgaria,1960,0
BUL,355,Bulgaria,1961,0
BUL,355,Bulgaria,1962,0
BUL,355,Bulgaria,1963,0
BUL,355,Bulgaria,1964,0
BUL,355,Bulgaria,1965,0
BUL,355,Bulgaria,1966,0
BUL,355,Bulgaria,1967,0
BUL,355,Bulgaria,1968,0
BUL,355,Bulgaria,1969,0
BUL,355,Bulgaria,1970,0
BUL,355,Bulgaria,1971,0
BUL,355,Bulgaria,1972,0
BUL,355,Bulgaria,1973,0
BUL,355,Bulgaria,1974,0
BUL,355,Bulgaria,1975,0
BUL,355,Bulgaria,1976,0
BUL,355,Bulgaria,1977,0
BUL,355,Bulgaria,1978,0
BUL,355,Bulgaria,1979,0
BUL,355,Bulgaria,1980,0
BUL,355,Bulgaria,1981,0
BUL,355,Bulgaria,1982,0
BUL,355,Bulgaria,1983,0
BUL,355,Bulgaria,1984,0
BUL,355,Bulgaria,1985,0
BUL,355,Bulgaria,1986,0
BUL,355,Bulgaria,1987,0
BUL,355,Bulgaria,1988,0
BUL,355,Bulgaria,1989,0
BUL,355,Bulgaria,1990,0
BUL,355,Bulgaria,1991,0
BUL,355,Bulgaria,1992,0
BUL,355,Bulgaria,1993,0
BUL,355,Bulgaria,1994,0
BUL,355,Bulgaria,1995,0
BUL,355,Bulgaria,1996,0
BUL,355,Bulgaria,1997,0
BUL,355,Bulgaria,1998,0
BUL,355,Bulgaria,1999,0
BUL,355,Bulgaria,2000,0
BUL,355,Bulgaria,2001,0
BUL,355,Bulgaria,2002,0
BUL,355,Bulgaria,2003,0
BUL,355,Bulgaria,2004,0
BUL,355,Bulgaria,2005,0
BUL,355,Bulgaria,2006,0
BUL,355,Bulgaria,2007,0
BUL,355,Bulgaria,2008,0
BUL,355,Bulgaria,2009,0
BUL,355,Bulgaria,2010,0
BUL,355,Bulgaria,2011,0
BUL,355,Bulgaria,2012,0
CAM,811,Cambodia,1953,0
CAM,811,Cambodia,1954,0
CAM,811,Cambodia,1955,0
CAM,811,Cambodia,1956,0
CAM,811,Cambodia,1957,0
CAM,811,Cambodia,1958,0
CAM,811,Cambodia,1959,0
CAM,811,Cambodia,1960,0
CAM,811,Cambodia,1961,0
CAM,811,Cambodia,1962,0
CAM,811,Cambodia,1963,0
CAM,811,Cambodia,1964,0
CAM,811,Cambodia,1965,0
CAM,811,Cambodia,1966,0
CAM,811,Cambodia,1967,0
CAM,811,Cambodia,1968,0
CAM,811,Cambodia,1969,0
CAM,811,Cambodia,1970,5
CAM,811,Cambodia,1971,5
CAM,811,Cambodia,1972,5
CAM,811,Cambodia,1973,5
CAM,811,Cambodia,1974,5
CAM,811,Cambodia,1975,8
CAM,811,Cambodia,1976,8
CAM,811,Cambodia,1977,9
CAM,811,Cambodia,1978,9
CAM,811,Cambodia,1979,6
CAM,811,Cambodia,1980,6
CAM,811,Cambodia,1981,6
CAM,811,Cambodia,1982,6
CAM,811,Cambodia,1983,6
CAM,811,Cambodia,1984,6
CAM,811,Cambodia,1985,6
CAM,811,Cambodia,1986,6
CAM,811,Cambodia,1987,6
CAM,811,Cambodia,1988,5
CAM,811,Cambodia,1989,5
CAM,811,Cambodia,1990,2
CAM,811,Cambodia,1991,2
CAM,811,Cambodia,1992,2
CAM,811,Cambodia,1993,2
CAM,811,Cambodia,1994,2
CAM,811,Cambodia,1995,2
CAM,811,Cambodia,1996,2
CAM,811,Cambodia,1997,2
CAM,811,Cambodia,1998,0
CAM,811,Cambodia,1999,0
CAM,811,Cambodia,2000,0
CAM,811,Cambodia,2001,0
CAM,811,Cambodia,2002,0
CAM,811,Cambodia,2003,0
CAM,811,Cambodia,2004,0
CAM,811,Cambodia,2005,0
CAM,811,Cambodia,2006,0
CAM,811,Cambodia,2007,0
CAM,811,Cambodia,2008,0
CAM,811,Cambodia,2009,0
CAM,811,Cambodia,2010,0
CAM,811,Cambodia,2011,0
CAM,811,Cambodia,2012,0
CAN,20,Canada,1946,0
CAN,20,Canada,1947,0
CAN,20,Canada,1948,0
CAN,20,Canada,1949,0
CAN,20,Canada,1950,0
CAN,20,Canada,1951,0
CAN,20,Canada,1952,0
CAN,20,Canada,1953,0
CAN,20,Canada,1954,0
CAN,20,Canada,1955,0
CAN,20,Canada,1956,0
CAN,20,Canada,1957,0
CAN,20,Canada,1958,0
CAN,20,Canada,1959,0
CAN,20,Canada,1960,0
CAN,20,Canada,1961,0
CAN,20,Canada,1962,0
CAN,20,Canada,1963,0
CAN,20,Canada,1964,0
CAN,20,Canada,1965,0
CAN,20,Canada,1966,0
CAN,20,Canada,1967,0
CAN,20,Canada,1968,0
CAN,20,Canada,1969,0
CAN,20,Canada,1970,0
CAN,20,Canada,1971,0
CAN,20,Canada,1972,0
CAN,20,Canada,1973,0
CAN,20,Canada,1974,0
CAN,20,Canada,1975,0
CAN,20,Canada,1976,0
CAN,20,Canada,1977,0
CAN,20,Canada,1978,0
CAN,20,Canada,1979,0
CAN,20,Canada,1980,0
CAN,20,Canada,1981,0
CAN,20,Canada,1982,0
CAN,20,Canada,1983,0
CAN,20,Canada,1984,0
CAN,20,Canada,1985,0
CAN,20,Canada,1986,0
CAN,20,Canada,1987,0
CAN,20,Canada,1988,0
CAN,20,Canada,1989,0
CAN,20,Canada,1990,0
CAN,20,Canada,1991,0
CAN,20,Canada,1992,0
CAN,20,Canada,1993,0
CAN,20,Canada,1994,0
CAN,20,Canada,1995,0
CAN,20,Canada,1996,0
CAN,20,Canada,1997,0
CAN,20,Canada,1998,0
CAN,20,Canada,1999,0
CAN,20,Canada,2000,0
CAN,20,Canada,2001,0
CAN,20,Canada,2002,0
CAN,20,Canada,2003,0
CAN,20,Canada,2004,0
CAN,20,Canada,2005,0
CAN,20,Canada,2006,0
CAN,20,Canada,2007,0
CAN,20,Canada,2008,0
CAN,20,Canada,2009,0
CAN,20,Canada,2010,0
CAN,20,Canada,2011,0
CAN,20,Canada,2012,0
CAO,471,Cameroon,1955,
CAO,471,Cameroon,1956,
CAO,471,Cameroon,1957,
CAO,471,Cameroon,1958,
CAO,471,Cameroon,1959,
CAO,471,Cameroon,1960,0
CAO,471,Cameroon,1961,0
CAO,471,Cameroon,1962,0
CAO,471,Cameroon,1963,0
CAO,471,Cameroon,1964,0
CAO,471,Cameroon,1965,0
CAO,471,Cameroon,1966,0
CAO,471,Cameroon,1967,0
CAO,471,Cameroon,1968,0
CAO,471,Cameroon,1969,0
CAO,471,Cameroon,1970,0
CAO,471,Cameroon,1971,0
CAO,471,Cameroon,1972,0
CAO,471,Cameroon,1973,0
CAO,471,Cameroon,1974,0
CAO,471,Cameroon,1975,0
CAO,471,Cameroon,1976,0
CAO,471,Cameroon,1977,0
CAO,471,Cameroon,1978,0
CAO,471,Cameroon,1979,0
CAO,471,Cameroon,1980,0
CAO,471,Cameroon,1981,0
CAO,471,Cameroon,1982,0
CAO,471,Cameroon,1983,0
CAO,471,Cameroon,1984,1
CAO,471,Cameroon,1985,0
CAO,471,Cameroon,1986,0
CAO,471,Cameroon,1987,0
CAO,471,Cameroon,1988,0
CAO,471,Cameroon,1989,0
CAO,471,Cameroon,1990,0
CAO,471,Cameroon,1991,0
CAO,471,Cameroon,1992,0
CAO,471,Cameroon,1993,0
CAO,471,Cameroon,1994,0
CAO,471,Cameroon,1995,0
CAO,471,Cameroon,1996,0
CAO,471,Cameroon,1997,0
CAO,471,Cameroon,1998,0
CAO,471,Cameroon,1999,0
CAO,471,Cameroon,2000,0
CAO,471,Cameroon,2001,0
CAO,471,Cameroon,2002,0
CAO,471,Cameroon,2003,0
CAO,471,Cameroon,2004,0
CAO,471,Cameroon,2005,0
CAO,471,Cameroon,2006,0
CAO,471,Cameroon,2007,0
CAO,471,Cameroon,2008,0
CAO,471,Cameroon,2009,0
CAO,471,Cameroon,2010,0
CAO,471,Cameroon,2011,0
CAO,471,Cameroon,2012,0
CAP,402,Cape Verde,1975,0
CAP,402,Cape Verde,1976,0
CAP,402,Cape Verde,1977,0
CAP,402,Cape Verde,1978,0
CAP,402,Cape Verde,1979,0
CAP,402,Cape Verde,1980,0
CAP,402,Cape Verde,1981,0
CAP,402,Cape Verde,1982,0
CAP,402,Cape Verde,1983,0
CAP,402,Cape Verde,1984,0
CAP,402,Cape Verde,1985,0
CAP,402,Cape Verde,1986,0
CAP,402,Cape Verde,1987,0
CAP,402,Cape Verde,1988,0
CAP,402,Cape Verde,1989,0
CAP,402,Cape Verde,1990,0
CAP,402,Cape Verde,1991,0
CAP,402,Cape Verde,1992,0
CAP,402,Cape Verde,1993,0
CAP,402,Cape Verde,1994,0
CAP,402,Cape Verde,1995,0
CAP,402,Cape Verde,1996,0
CAP,402,Cape Verde,1997,0
CAP,402,Cape Verde,1998,0
CAP,402,Cape Verde,1999,0
CAP,402,Cape Verde,2000,0
CAP,402,Cape Verde,2001,0
CAP,402,Cape Verde,2002,0
CAP,402,Cape Verde,2003,0
CAP,402,Cape Verde,2004,0
CAP,402,Cape Verde,2005,0
CAP,402,Cape Verde,2006,0
CAP,402,Cape Verde,2007,0
CAP,402,Cape Verde,2008,0
CAP,402,Cape Verde,2009,0
CAP,402,Cape Verde,2010,0
CAP,402,Cape Verde,2011,0
CAP,402,Cape Verde,2012,0
CEN,482,Central African Republic,1960,0
CEN,482,Central African Republic,1961,0
CEN,482,Central African Republic,1962,0
CEN,482,Central African Republic,1963,0
CEN,482,Central African Republic,1964,0
CEN,482,Central African Republic,1965,0
CEN,482,Central African Republic,1966,0
CEN,482,Central African Republic,1967,0
CEN,482,Central African Republic,1968,0
CEN,482,Central African Republic,1969,0
CEN,482,Central African Republic,1970,0
CEN,482,Central African Republic,1971,0
CEN,482,Central African Republic,1972,0
CEN,482,Central African Republic,1973,0
CEN,482,Central African Republic,1974,0
CEN,482,Central African Republic,1975,0
CEN,482,Central African Republic,1976,0
CEN,482,Central African Republic,1977,0
CEN,482,Central African Republic,1978,0
CEN,482,Central African Republic,1979,0
CEN,482,Central African Republic,1980,0
CEN,482,Central African Republic,1981,0
CEN,482,Central African Republic,1982,0
CEN,482,Central African Republic,1983,0
CEN,482,Central African Republic,1984,0
CEN,482,Central African Republic,1985,0
CEN,482,Central African Republic,1986,0
CEN,482,Central African Republic,1987,0
CEN,482,Central African Republic,1988,0
CEN,482,Central African Republic,1989,0
CEN,482,Central African Republic,1990,0
CEN,482,Central African Republic,1991,0
CEN,482,Central African Republic,1992,0
CEN,482,Central African Republic,1993,0
CEN,482,Central African Republic,1994,0
CEN,482,Central African Republic,1995,0
CEN,482,Central African Republic,1996,0
CEN,482,Central African Republic,1997,0
CEN,482,Central African Republic,1998,0
CEN,482,Central African Republic,1999,0
CEN,482,Central African Republic,2000,0
CEN,482,Central African Republic,2001,1
CEN,482,Central African Republic,2002,1
CEN,482,Central African Republic,2003,1
CEN,482,Central African Republic,2004,0
CEN,482,Central African Republic,2005,0
CEN,482,Central African Republic,2006,2
CEN,482,Central African Republic,2007,2
CEN,482,Central African Republic,2008,2
CEN,482,Central African Republic,2009,2
CEN,482,Central African Republic,2010,2
CEN,482,Central African Republic,2011,2
CEN,482,Central African Republic,2012,2
CHA,483,Chad,1960,0
CHA,483,Chad,1961,0
CHA,483,Chad,1962,0
CHA,483,Chad,1963,0
CHA,483,Chad,1964,0
CHA,483,Chad,1965,4
CHA,483,Chad,1966,4
CHA,483,Chad,1967,4
CHA,483,Chad,1968,4
CHA,483,Chad,1969,4
CHA,483,Chad,1970,4
CHA,483,Chad,1971,4
CHA,483,Chad,1972,4
CHA,483,Chad,1973,4
CHA,483,Chad,1974,4
CHA,483,Chad,1975,4
CHA,483,Chad,1976,4
CHA,483,Chad,1977,4
CHA,483,Chad,1978,4
CHA,483,Chad,1979,4
CHA,483,Chad,1980,4
CHA,483,Chad,1981,4
CHA,483,Chad,1982,4
CHA,483,Chad,1983,4
CHA,483,Chad,1984,4
CHA,483,Chad,1985,4
CHA,483,Chad,1986,4
CHA,483,Chad,1987,4
CHA,483,Chad,1988,4
CHA,483,Chad,1989,4
CHA,483,Chad,1990,4
CHA,483,Chad,1991,4
CHA,483,Chad,1992,4
CHA,483,Chad,1993,4
CHA,483,Chad,1994,4
CHA,483,Chad,1995,0
CHA,483,Chad,1996,0
CHA,483,Chad,1997,0
CHA,483,Chad,1998,0
CHA,483,Chad,1999,0
CHA,483,Chad,2000,0
CHA,483,Chad,2001,0
CHA,483,Chad,2002,0
CHA,483,Chad,2003,0
CHA,483,Chad,2004,0
CHA,483,Chad,2005,1
CHA,483,Chad,2006,3
CHA,483,Chad,2007,3
CHA,483,Chad,2008,3
CHA,483,Chad,2009,3
CHA,483,Chad,2010,3
CHA,483,Chad,2011,0
CHA,483,Chad,2012,0
CHL,155,Chile,1946,0
CHL,155,Chile,1947,0
CHL,155,Chile,1948,0
CHL,155,Chile,1949,0
CHL,155,Chile,1950,0
CHL,155,Chile,1951,0
CHL,155,Chile,1952,0
CHL,155,Chile,1953,0
CHL,155,Chile,1954,0
CHL,155,Chile,1955,0
CHL,155,Chile,1956,0
CHL,155,Chile,1957,0
CHL,155,Chile,1958,0
CHL,155,Chile,1959,0
CHL,155,Chile,1960,0
CHL,155,Chile,1961,0
CHL,155,Chile,1962,0
CHL,155,Chile,1963,0
CHL,155,Chile,1964,0
CHL,155,Chile,1965,0
CHL,155,Chile,1966,0
CHL,155,Chile,1967,0
CHL,155,Chile,1968,0
CHL,155,Chile,1969,0
CHL,155,Chile,1970,0
CHL,155,Chile,1971,0
CHL,155,Chile,1972,0
CHL,155,Chile,1973,2
CHL,155,Chile,1974,3
CHL,155,Chile,1975,3
CHL,155,Chile,1976,3
CHL,155,Chile,1977,0
CHL,155,Chile,1978,0
CHL,155,Chile,1979,0
CHL,155,Chile,1980,0
CHL,155,Chile,1981,0
CHL,155,Chile,1982,0
CHL,155,Chile,1983,0
CHL,155,Chile,1984,0
CHL,155,Chile,1985,0
CHL,155,Chile,1986,0
CHL,155,Chile,1987,2
CHL,155,Chile,1988,0
CHL,155,Chile,1989,0
CHL,155,Chile,1990,0
CHL,155,Chile,1991,0
CHL,155,Chile,1992,0
CHL,155,Chile,1993,0
CHL,155,Chile,1994,0
CHL,155,Chile,1995,0
CHL,155,Chile,1996,0
CHL,155,Chile,1997,0
CHL,155,Chile,1998,0
CHL,155,Chile,1999,0
CHL,155,Chile,2000,0
CHL,155,Chile,2001,0
CHL,155,Chile,2002,0
CHL,155,Chile,2003,0
CHL,155,Chile,2004,0
CHL,155,Chile,2005,0
CHL,155,Chile,2006,0
CHL,155,Chile,2007,0
CHL,155,Chile,2008,0
CHL,155,Chile,2009,0
CHL,155,Chile,2010,0
CHL,155,Chile,2011,0
CHL,155,Chile,2012,0
CHN,710,China,1946,6
CHN,710,China,1947,10
CHN,710,China,1948,6
CHN,710,China,1949,6
CHN,710,China,1950,18
CHN,710,China,1951,10
CHN,710,China,1952,4
CHN,710,China,1953,4
CHN,710,China,1954,3
CHN,710,China,1955,3
CHN,710,China,1956,4
CHN,710,China,1957,4
CHN,710,China,1958,4
CHN,710,China,1959,6
CHN,710,China,1960,4
CHN,710,China,1961,4
CHN,710,China,1962,5
CHN,710,China,1963,4
CHN,710,China,1964,4
CHN,710,China,1965,4
CHN,710,China,1966,9
CHN,710,China,1967,9
CHN,710,China,1968,5
CHN,710,China,1969,6
CHN,710,China,1970,5
CHN,710,China,1971,5
CHN,710,China,1972,5
CHN,710,China,1973,5
CHN,710,China,1974,5
CHN,710,China,1975,5
CHN,710,China,1976,0
CHN,710,China,1977,0
CHN,710,China,1978,0
CHN,710,China,1979,4
CHN,710,China,1980,2
CHN,710,China,1981,2
CHN,710,China,1982,2
CHN,710,China,1983,4
CHN,710,China,1984,4
CHN,710,China,1985,4
CHN,710,China,1986,4
CHN,710,China,1987,5
CHN,710,China,1988,2
CHN,710,China,1989,3
CHN,710,China,1990,3
CHN,710,China,1991,2
CHN,710,China,1992,2
CHN,710,China,1993,2
CHN,710,China,1994,2
CHN,710,China,1995,2
CHN,710,China,1996,2
CHN,710,China,1997,2
CHN,710,China,1998,2
CHN,710,China,1999,0
CHN,710,China,2000,0
CHN,710,China,2001,0
CHN,710,China,2002,0
CHN,710,China,2003,0
CHN,710,China,2004,0
CHN,710,China,2005,0
CHN,710,China,2006,0
CHN,710,China,2007,0
CHN,710,China,2008,0
CHN,710,China,2009,0
CHN,710,China,2010,0
CHN,710,China,2011,0
CHN,710,China,2012,0
COL,100,Colombia,1946,0
COL,100,Colombia,1947,0
COL,100,Colombia,1948,1
COL,100,Colombia,1949,5
COL,100,Colombia,1950,5
COL,100,Colombia,1951,5
COL,100,Colombia,1952,5
COL,100,Colombia,1953,5
COL,100,Colombia,1954,5
COL,100,Colombia,1955,5
COL,100,Colombia,1956,5
COL,100,Colombia,1957,5
COL,100,Colombia,1958,5
COL,100,Colombia,1959,5
COL,100,Colombia,1960,5
COL,100,Colombia,1961,0
COL,100,Colombia,1962,0
COL,100,Colombia,1963,0
COL,100,Colombia,1964,0
COL,100,Colombia,1965,0
COL,100,Colombia,1966,0
COL,100,Colombia,1967,0
COL,100,Colombia,1968,0
COL,100,Colombia,1969,0
COL,100,Colombia,1970,0
COL,100,Colombia,1971,0
COL,100,Colombia,1972,0
COL,100,Colombia,1973,0
COL,100,Colombia,1974,0
COL,100,Colombia,1975,4
COL,100,Colombia,1976,4
COL,100,Colombia,1977,4
COL,100,Colombia,1978,4
COL,100,Colombia,1979,4
COL,100,Colombia,1980,4
COL,100,Colombia,1981,4
COL,100,Colombia,1982,4
COL,100,Colombia,1983,4
COL,100,Colombia,1984,4
COL,100,Colombia,1985,4
COL,100,Colombia,1986,4
COL,100,Colombia,1987,4
COL,100,Colombia,1988,4
COL,100,Colombia,1989,4
COL,100,Colombia,1990,4
COL,100,Colombia,1991,4
COL,100,Colombia,1992,4
COL,100,Colombia,1993,4
COL,100,Colombia,1994,4
COL,100,Colombia,1995,4
COL,100,Colombia,1996,4
COL,100,Colombia,1997,4
COL,100,Colombia,1998,4
COL,100,Colombia,1999,4
COL,100,Colombia,2000,4
COL,100,Colombia,2001,4
COL,100,Colombia,2002,4
COL,100,Colombia,2003,4
COL,100,Colombia,2004,4
COL,100,Colombia,2005,4
COL,100,Colombia,2006,4
COL,100,Colombia,2007,4
COL,100,Colombia,2008,4
COL,100,Colombia,2009,4
COL,100,Colombia,2010,4
COL,100,Colombia,2011,4
COL,100,Colombia,2012,4
COM,581,Comoros,1975,0
COM,581,Comoros,1976,0
COM,581,Comoros,1977,0
COM,581,Comoros,1978,0
COM,581,Comoros,1979,0
COM,581,Comoros,1980,0
COM,581,Comoros,1981,0
COM,581,Comoros,1982,0
COM,581,Comoros,1983,0
COM,581,Comoros,1984,0
COM,581,Comoros,1985,0
COM,581,Comoros,1986,0
COM,581,Comoros,1987,0
COM,581,Comoros,1988,0
COM,581,Comoros,1989,0
COM,581,Comoros,1990,0
COM,581,Comoros,1991,0
COM,581,Comoros,1992,0
COM,581,Comoros,1993,0
COM,581,Comoros,1994,0
COM,581,Comoros,1995,0
COM,581,Comoros,1996,0
COM,581,Comoros,1997,0
COM,581,Comoros,1998,0
COM,581,Comoros,1999,0
COM,581,Comoros,2000,0
COM,581,Comoros,2001,0
COM,581,Comoros,2002,0
COM,581,Comoros,2003,0
COM,581,Comoros,2004,0
COM,581,Comoros,2005,0
COM,581,Comoros,2006,0
COM,581,Comoros,2007,0
COM,581,Comoros,2008,0
COM,581,Comoros,2009,0
COM,581,Comoros,2010,0
